drug,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,TSNE1,TSNE2,cluster_kmeans_5,cluster_kmeans_6,cluster_kmeans_7,cluster_kmeans_8,cluster_kmeans_9,cluster_kmeans_10,cluster_kmeans_11,cluster_kmeans_12,cluster_kmeans_13,cluster_kmeans_14,cluster_kmeans_15,cluster_kmeans_16,cluster_kmeans_17,cluster_kmeans_18,cluster_kmeans_19,cluster_kmeans_20,cluster_birch_5,cluster_birch_6,cluster_birch_7,cluster_birch_8,cluster_birch_9,cluster_birch_10,cluster_birch_11,cluster_birch_12,cluster_birch_13,cluster_birch_14,cluster_birch_15,cluster_birch_16,cluster_birch_17,cluster_birch_18,cluster_birch_19,cluster_birch_20,cluster_agglomerative_5,cluster_agglomerative_6,cluster_agglomerative_7,cluster_agglomerative_8,cluster_agglomerative_9,cluster_agglomerative_10,cluster_agglomerative_11,cluster_agglomerative_12,cluster_agglomerative_13,cluster_agglomerative_14,cluster_agglomerative_15,cluster_agglomerative_16,cluster_agglomerative_17,cluster_agglomerative_18,cluster_agglomerative_19,cluster_agglomerative_20
DB14151,9.914852813643565,0.11996091448102,-0.5894989727633494,1.255021364070391,-1.194172794575866,0.3747245592935782,-0.1262112017468533,-0.1692415055664351,-0.3182438963055802,-0.1767502803260232,0.1366525544650505,0.22268877099752,0.1497907596063424,-0.1092668519338432,-0.2944833478788436,-0.0598647196498031,-0.201336722491111,-0.061327084328058,0.0951886115369595,0.1052843990982747,-0.186456737477765,-0.1904424096010513,0.1062635088689434,-0.1101662284301722,-0.1239543596844083,-0.0322226014580901,0.0222310531759492,0.0979400095319004,0.0182669309092549,0.0541524086512376,-0.0050342524407718,-0.0066041123545514,0.0362371409114888,-0.0252396791128548,-0.0869842789042412,0.0672779500213861,0.0285490955038055,-0.0406461702446318,0.0893290160174779,0.0195723480191658,-0.0362905356308696,-0.0327524719321948,0.0928704063329741,-0.0813226529820885,-0.0041699524650832,0.0434607047427631,-0.0208182842632391,0.0479080437665717,-0.0313096907846557,-0.0390116278298179,64.00213,5.5513926,4,5,3,7,8,8,4,7,0,9,5,10,12,6,0,4,3,3,3,3,3,3,1,0,4,4,4,4,4,4,1,0,2,2,0,7,7,7,7,7,7,3,3,1,0,8,8,8
DB09076,-2.5327597532020247,0.9378858853648998,-1.579145430954097,1.3127559700454574,-0.1069167605329682,-0.2229029548048044,0.9870150121906704,0.2066647379644308,-0.1857935607479625,0.308250177438574,0.3675312905485882,-0.1698254737067893,0.0592881233324216,0.5143575377387891,-0.4147829645137164,0.1552982747493544,0.2178453091166619,-0.2706203811632259,0.1332123503690105,0.1231351358324058,-0.0862056620311754,-0.1118521866071372,-0.1940515788005126,-0.0043217659583663,0.1470905059191453,-0.0952446749106147,0.1416951945262152,-0.1796584438055675,-0.1323329590464505,0.0673896424485612,-0.0401526451793105,-0.0818043199996318,-0.0074016822139755,-0.0114217880792046,-0.0508821517258483,0.0399758029732594,0.0526699677370653,-0.0337813552656552,-0.0662064379728794,0.0254080049873462,0.0692074497726207,-0.0901860047102179,-0.0335649279396049,-0.0106529599602123,-0.0081031086539033,0.0368656055775796,0.0841012941718717,-0.011037019990938,0.1361875295921573,-0.1059311672986883,-40.135857,6.0715346,0,0,1,6,7,0,1,1,3,7,2,12,5,0,8,0,2,0,5,5,5,2,2,2,2,0,14,14,14,14,14,14,3,3,3,3,1,0,1,1,0,7,7,7,7,7,7,7
DB01062,-4.290688695422377,1.9224330129639295,0.1458117696025304,-0.2036611183651313,-0.3523118325143361,0.4360543888289585,0.0319906633460806,-0.2814268394251016,-0.3803689563931032,0.6048470314163138,0.2208794029020232,0.0383966768096695,0.1875032154093937,0.4961200605378036,0.1596064105189996,-0.0171858135355841,-0.2173379943970177,-0.0453937379643749,0.2223654107273785,0.0936411522012362,-0.0672958961609624,0.1507470683538541,-0.1627652842092908,0.0292208042495898,-0.2398888575614174,0.0809539552641901,-0.1219020210088845,0.0394640898566835,-0.0874871597198149,-0.0869660533912653,-0.0685733775519213,-0.0716936930126763,-0.1121162128094256,-0.091796409241682,-0.0284647640316841,0.274830956091216,0.1283841360522232,-0.0102887219602473,0.0213410074594785,-0.1291884702533051,-0.0234166505345899,-0.091117976028072,-0.0488614063877963,-0.1107389969917884,2.8602033808458605e-05,-0.0477936301005745,0.0721941821502398,-0.0366276567466782,0.0929543087603778,-0.0028614860933786,-40.990356,24.523273,0,0,1,6,1,9,9,8,9,4,7,4,11,7,16,8,2,0,6,6,6,6,6,6,6,2,2,0,5,5,5,5,3,3,3,3,1,0,10,10,10,10,10,10,4,4,4,1
DB00257,0.2733411122405145,-2.51604408094138,-1.3680682661202563,2.118234626820951,-0.2083686035508642,-0.099482971781171,0.5824950732832214,0.1908432210374277,0.4268326253873982,-0.1504079698043743,0.1119707049544366,-0.048732494113916,0.19094533460513,0.2708613844736661,-0.6059003458021537,0.0720272887628614,0.1773656178850219,-0.3040662188551575,0.25539504605645,-0.1044511735511704,-0.0921362065076469,0.2563858571194211,-0.375748058347586,-0.1177985043900077,0.2674150664998747,-0.0974983988831351,0.1592363301693094,-0.3297181704326609,-0.2245736328744326,0.1479228369780705,-0.0480522096789812,0.0273543079226791,0.0599509978480847,0.0434812330994124,-0.0749150687311957,-0.1284138826090723,-0.1194266002955944,-0.1814539533194817,-0.0942619749106162,0.0557188359514404,-0.0893956855117259,0.0212994430504146,0.0415230381655426,0.0036784981119433,-0.0738127147597052,0.0766159364032985,0.0447244877691132,0.0117048065674422,0.1043125457550335,0.0088892638535684,14.087138,-46.679222,2,4,2,3,2,2,6,11,5,10,9,9,16,14,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
DB00338,-2.194854103247057,-1.1912109980404924,1.013299448092309,0.4225164810112114,-0.464716622653441,0.366727187917017,-0.4418372616452528,0.3032949464028189,-0.1412980830360655,-0.6828643086032093,-0.0920070466299706,-0.2803434055624039,-0.781049465663948,-0.3390353426403824,-0.1069570535687206,0.0289932191209159,-0.0134467796318264,-0.230698674166287,-0.0969828102235687,-0.3200900591301214,0.0751095511251072,-0.1088793595790019,-0.2005195065613558,0.1894673739026587,-0.3844263200958042,-0.0450891579714475,-0.1665411192184989,-0.034948861648487,-0.15268348907373,-0.0468278838299176,-0.2253254639835257,0.2962046760922233,0.0740212292317865,0.1726058963973362,0.0867865568928647,-0.1996134632281733,0.0106566828190418,-0.0656779442801691,-0.1753903985020619,-0.0109323052187007,0.1120569584236604,0.0539250750525101,0.0341451657781719,-0.004784934758096,-0.1214760691783742,-0.0365656029485813,0.0294961958637079,0.2218140201506211,-0.0396008882637575,-0.0793120246474688,-20.502476,-31.229586,2,1,6,1,5,4,10,6,10,2,13,1,0,15,4,6,4,4,4,4,4,4,4,4,1,1,0,6,6,2,2,2,4,4,4,1,0,4,4,4,4,4,4,4,1,0,18,18
DB00821,-1.3254165089455314,-3.183198628033473,-0.3372168357747493,-0.0179419498363228,0.7212124717065196,0.109897664096392,0.34755738617104,-6.440944832056782e-05,0.3146222755994092,0.280210131209719,-0.1532127487509752,0.1958348035051628,-0.2730527436787902,-0.2407159029215205,-0.1188080625119169,0.0789161412265655,-0.3633364774542496,-0.0026058984993953,-0.1087539744701768,-0.1756759375152608,-0.3638132403660563,0.3593016415679055,0.0250254807645557,-0.2305595548190357,-0.1064074955912923,0.0282822783166347,-0.2278702030503034,0.1660626469404746,-0.0755669885861285,0.0445729588279683,-0.1996502426553671,0.0762022349109191,0.0327637955539818,-0.0619347618842257,-0.327857441680952,-0.1260430311288436,-0.0828121008621912,0.1610725870916765,0.0071588286791443,0.0659918065650271,0.1343453641514907,-0.0099673083293218,0.024054657191069,-0.1616367716939528,-0.0011972310960612,-0.0425052360601926,0.1541624644196968,0.0331348147468231,-0.0264780501381709,0.0244467544037638,-3.6130815,-45.607956,2,1,2,3,2,2,6,11,5,10,9,9,16,5,10,11,1,1,1,0,2,0,10,10,10,10,10,10,10,10,4,4,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,9
DB06403,-3.20695381922059,-1.5823111890567672,0.3688641315713229,1.4778724560885588,-0.1771113870584517,-0.2114235507268952,0.9979970325600668,-0.0216961496763903,-0.1369896044367572,-0.3060563622649851,0.138278708837612,0.0496823948697498,-0.0559815230072205,0.1951950264784777,-0.4146229586182502,0.1469586979158981,0.0221368222832827,-0.2605450681113124,0.0985739312285917,-0.3126526656796137,0.1007216458837992,0.0251856480044941,-0.1139355045718707,0.0109353422596477,-0.0621703026089782,-0.0758953393002487,0.0797307540707835,-0.1697665655830677,-0.2237808959490214,0.0447456934573262,-0.2169451491289614,0.0228454725708253,0.072542219437318,0.2107111480938224,0.0359497291673915,0.0344640955428029,-0.0716799587345183,-0.0997751350386355,-0.1013423094837106,0.0955030228133802,0.0991626949141413,0.0010668905070545,-0.0189417214315241,0.0301024080844416,-0.1035103888079106,0.0786140854414647,-0.0614370570523153,0.0556111075398589,0.0458581111646752,-0.1227006088026604,-14.983304,-44.468113,2,1,6,1,5,4,10,6,10,2,13,1,7,5,15,16,4,4,4,4,4,4,4,4,1,1,0,15,15,15,15,15,4,4,4,1,0,4,4,4,4,4,4,4,1,0,3,3
DB01352,1.0746846486422543,-0.4634975279612138,1.2889566564953296,-1.3674322431734636,-0.4608725773176546,-0.5386862548633105,-0.3260290973680022,-0.0903085862783034,0.949605136355564,-0.28254316116539,-0.0804360419239029,0.4899900738399825,-0.5071162545062886,0.0542224187070215,-0.0107986406728654,-0.183676105241611,0.4042492317326033,-0.3974015714714192,0.174752142781366,-0.0576064333193834,-0.2565198203404112,-0.2294013783175266,0.1661741403242955,-0.1441420606850071,0.2632623018842571,-0.1571418232686442,-0.0253898783690041,0.0133039274080499,0.1159114718936752,-0.3038897814628883,0.1159566402867162,0.2860681445285201,-0.0115720061306163,-0.0642968203774398,-0.0124094604806961,0.1905286902224839,-0.2862056469123542,0.2093810421426475,-0.2747339602775997,-0.0934229095732536,-0.0337434698136708,0.0635262382331872,0.1993308004540326,-0.1122006115180369,0.2928727182668714,-0.29840605372726,-0.1412651829397811,-0.1301288371020679,0.3813520565890493,-0.188011461191681,11.285093,-9.602231,1,4,4,4,6,7,7,10,12,1,11,14,9,3,9,12,1,1,1,0,8,8,3,1,0,6,6,2,0,17,17,17,1,1,1,0,3,3,3,3,1,0,14,14,14,14,14,14
DB00780,-1.0720256712398382,-3.4751513926963025,0.2111384257343414,-0.6480250772821927,0.5256698487085567,0.9002277142605221,-0.3142317755383736,-0.0053366946697402,0.3802330965249121,0.4761478869917876,0.9743697111771876,0.0684666418637924,0.5953367015055523,0.4620276681505771,0.0056260457605119,0.2314821604455251,-0.1368690207326516,-0.0586857510269309,-0.0967344350467115,0.2701382696073376,-0.0104043457736291,-0.165877177526775,0.0436050097837962,-0.2161540641879233,-0.1615614975342662,-0.0532472215737669,0.0867357509238377,0.02531202833317,0.0034745746268624,0.0381839973109527,0.1778955145097134,0.2115774538598617,-0.0932738137886631,0.0181805952312495,-0.0096080855338672,-0.1765529349755227,0.0034009003955542,-0.0113411595258245,-0.0093549256229541,-0.1432611302027175,0.065248859005224,0.0174586691071255,-0.1534498037369454,-0.0145978997301631,0.084851239753597,-0.0221616010346855,-0.0208172989035363,0.0137719176575152,0.0537938810099296,0.0477823285862957,1.7511407,-29.266409,2,4,2,3,2,7,6,11,5,10,11,14,13,3,18,2,1,1,1,0,8,8,3,1,0,6,6,2,0,6,6,6,1,1,1,0,8,8,8,8,8,8,8,3,3,1,0,19
DB00599,-0.1461337555436113,0.4719802110901664,2.2202609027513738,-0.6449079480160479,-0.9954455259778692,-0.250571965966544,-0.6503606927093514,0.0570864058269527,0.9510107534682268,-0.1530233640875365,-0.3292738283845213,0.308963370442998,-0.3387876647522814,0.0510305851571022,0.0955256273970427,-0.3136654312000175,0.4638163262507623,-0.3780485507379117,0.2530354271571248,-0.1552948594411065,-0.2248893912444866,0.0322807543804094,0.2207327908495504,-0.0923569561650078,0.1996440420478778,0.0746725194815582,-0.1897391245561261,-0.1427323433302652,-0.031116340161144,-0.2570004262474257,0.1809623931694333,0.1169167678194672,0.0647268083189454,0.0417491294346167,-0.1216694347536209,0.0775547128116168,-0.1685381265733651,0.1521686759804214,-0.2755103784131022,-0.0448857277888899,-0.2612269536198797,0.0749317940060676,0.1201616592841722,-0.1302959337966672,0.1111954969111648,-0.2352992646243324,-0.148329386659881,0.0490424714190202,0.2492738193216194,-0.2480003259324265,8.966146,-8.469569,1,4,4,4,6,7,7,10,12,1,11,14,9,3,9,12,1,1,1,0,8,8,3,1,0,6,6,2,0,17,17,17,1,1,1,0,3,3,3,3,1,0,14,14,14,14,14,14
DB00524,-1.990077914436797,-2.6203522599636124,-0.7626825614276824,0.3219434331793306,0.1290295960876711,-0.2369706705732163,-0.2512518594937562,-0.2260902582612685,0.7196773790707285,-0.3634797027723205,-0.0124282454122779,0.1125709244125804,0.0487571400207232,-0.0253510233540419,0.2732220980206995,0.2607169363112773,0.1125845070239095,0.0198189272335568,-0.3021742277298118,0.4003391565866787,-0.2437147892162046,-0.0139339357928115,0.1039033368164211,-0.2370373478565279,0.1424305413408214,0.0835749650617628,-0.3581025622963997,0.0132529606661013,-0.0300758222285964,-0.0282651797828142,-0.0444115879584722,0.0603359318408526,0.1603647256616743,0.0835785761431117,0.0046050355662913,0.008478624660505,-0.0922295333495918,-0.0897172309706734,-0.0950625646775195,-0.074607255460566,0.2049508518507344,0.049171791817884,0.0967422314705124,-0.0900495959274273,-0.0313729680791543,0.1877784911265282,0.1254099298127248,-0.1092565411825959,-0.013286842200025,0.0321093965686322,-25.544924,-9.2172165,0,0,1,6,7,0,1,1,3,11,10,11,1,13,1,14,2,0,5,5,5,2,2,2,2,0,3,3,3,3,3,1,3,3,3,3,1,0,1,1,0,13,13,13,13,13,13,13
DB06785,3.805033278026556,1.5816403584951664,0.0724943791389952,2.521233643673345,1.0303333466472686,-0.6506448472133778,-0.4949268375314399,0.2272928050844719,0.0479977416063227,0.0642093546636939,1.0439374007700415,0.2725512067346741,-0.2077199495483138,-0.0517223492965657,-0.4379090319312791,-0.0374581912522109,0.5654032064664883,0.6540510495308873,0.2738291880152491,0.0394241572991387,0.106760190748523,0.524927693278056,-0.2245465526732933,0.2021009825795332,-0.0983942372002047,-0.1783429731877757,-0.0675760718684179,0.3148041740347133,0.1788077380538196,-0.3579501993251792,0.0034312301459264,-0.1688215571711758,0.0102662348485091,0.0967425851720339,-0.0958960689748776,-0.0844672749374586,0.0600830160699137,0.0945823398868604,-0.0743334662457128,-0.0955715714063982,0.0479603679230107,0.0145891924609452,0.0413431608970373,0.0674268580550298,-0.2456275509787182,0.076684558201158,-0.0512404979785447,0.0314831974860345,0.0793381546801506,0.1906669244096027,27.89691,37.980026,1,2,0,5,4,6,3,9,6,3,6,7,14,11,11,1,0,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,6,6,6,6,6,6,6,6,2,2,2,2,2,2
DB00642,-2.2621946485999227,-1.0939539819008686,0.9332672805930644,0.1711324421836983,0.3946890703011249,-0.3955821518566942,0.0690858872535039,-0.4691292601509356,-0.504310806635274,-0.4943954365084101,0.1054127178720067,0.147311009119842,-0.2047755064717126,-0.1564319680091827,-0.2794361365271364,0.0773143199933977,-0.2320906668624347,-0.1032063593437775,0.0122398713022336,-0.1813589569374291,-0.0383913060846994,0.3113531301500515,0.3675696247674644,-0.2009334179091204,-0.1619574404296671,-0.2112185942596297,-0.1269941648791816,-0.0867302209977279,0.026953107154477,-0.1686212295856622,-0.2208438170778392,0.0940102965398157,0.0988096422183607,-0.1195031182468251,0.2248133641803802,-0.0732018979282446,-0.1590136872732849,0.004752533623977,0.0283720380601998,0.0896819358002577,0.0108800177813407,-0.0069276728967994,-0.0321143479337403,-0.1220267313810363,0.0397854365503712,-0.1685344095217689,0.1425578046889833,-0.0092663978530127,-0.1657874725623014,-0.0085663975687707,-7.4540396,-13.759115,2,1,6,1,5,4,2,2,2,8,4,13,13,8,7,10,1,1,1,0,8,8,3,1,0,13,13,13,13,13,13,13,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,4
DB08889,-0.6757135843846654,2.15703220791242,0.2233931378882167,2.3677510407622,1.0133553731042717,-0.7097909835593307,-0.3473659509280328,-0.0497879140627846,0.1937571849673129,0.4705842792074176,0.5772393215401789,0.0801956241577921,0.0877709554270799,0.2670164641357422,-0.0742496424420105,0.0519402151578902,0.2100237588761627,0.1672605901617359,0.012722674432514,0.0205557145276578,0.0442795528110828,0.0273219075340837,-0.0648553549913873,0.0525765721983543,0.0190499013212723,-0.0558319392381431,-0.0623121999258834,-0.0205091370780079,0.0767260493460479,0.1058085140236292,-0.0245577622523369,0.1219581887251284,0.0559441305272065,-0.1448788919228681,-0.0220929613108383,-0.0404045906031321,0.0199714381438356,0.1032398308197555,0.0980469259326079,-0.0504668306119855,0.0059599885330195,0.0019280491350352,-0.0684929960237897,0.1475168883525118,-0.1485986138637169,-0.0832225929827518,-0.1303626766258499,-0.0105777311611668,-0.1653456597047956,-0.1648015661336923,-4.9961185,23.219727,3,3,5,0,6,1,8,5,8,13,12,2,3,4,2,15,0,5,2,2,0,5,5,5,5,5,5,5,2,0,18,18,0,0,5,5,5,5,5,2,2,2,0,15,15,15,15,15
DB09324,1.7391897788230362,-0.1057912462391962,-0.0772168703285021,-2.194199575792506,0.1495639915801356,-0.998168610151026,0.0253287224677038,-0.0934575542795089,0.329408580147035,0.1263231646378316,-0.222860757461751,0.4725052567992053,-0.0519295310707746,0.1466699420216825,-0.0587737448365065,-0.1277020832078897,0.1841523860091345,-0.1287404096547312,-0.1885058799687548,0.0369854077953896,-0.0569151246173759,-0.1775605933897151,-0.081783737319763,0.1303136635922849,0.1236564460968613,0.1235003120167736,-0.1329454564287045,0.2186587287216614,0.0561166387822446,-0.0281217142239314,-0.2568326512293732,-0.0759185171542468,-0.1508417869642556,-0.0116410846034048,-0.1690278549942141,-0.0455940605753498,0.076914461120168,-0.1496218962651651,0.1056465378958522,0.0269576078647937,-0.0762116117831472,0.015217495544826,0.1790295835250372,0.1553769602699442,-0.0063818757878751,-0.0558605180405569,0.0089738305043672,-0.0410504104436856,0.0432247686841208,0.0873218229242036,6.4213552,4.6401916,1,2,4,4,6,1,8,10,12,1,3,8,10,10,13,19,0,2,0,1,1,1,0,3,3,3,1,1,1,1,0,7,0,0,5,5,5,5,5,2,2,2,0,8,8,3,1,0
DB11296,-0.7658546984737663,0.6415298829287808,2.321470045957774,-0.3747853938488167,0.044717065941917,-0.5132919225525859,-0.3338127714134149,-0.7540183131030183,-0.0057205790919681,-0.3149815044676126,0.0178699957292016,-0.2345879734259659,0.1988139294326002,-0.0751611543027805,-0.2085843014729067,-0.2433472186690038,0.0471669041338777,-0.0042693036505984,0.0399271265240017,-0.0328031250278515,0.0144484963459187,0.4300630881909814,0.2630634812031244,-0.1128460995698639,-0.1872962234982807,-0.2562571145649759,0.0729594141736683,-0.0557061278014172,-0.1661947726901503,-0.1732757926717953,0.0641101431070367,0.1249501299721639,0.035978089906887,0.0037305042849744,0.1135581628809852,-0.106909747517956,0.0107407832982101,-0.0005036946159059,-0.0272477922282523,0.1762759001692106,-0.0228587610464572,0.1005834027256201,-0.1003103097292019,0.1079142839128606,-0.0732612536013454,-0.0867702477930716,0.1246178860348279,0.0944838011797774,-0.1458740814332219,-0.0331953784833325,4.0691504,-10.133483,2,4,4,4,6,7,2,10,12,1,11,14,9,3,9,12,1,1,1,0,8,8,3,1,0,6,6,2,0,17,17,17,1,1,1,0,3,3,3,3,1,0,14,14,14,14,14,14
DB04570,-1.8635573310790887,-0.5067505981966808,0.1823452855075793,-0.4362388074271293,0.4329145127200032,-0.6180641725505027,-0.3827223274725688,-0.2546311820290419,-0.7888625452081441,-0.6899631274744001,-0.015312445964507,0.5890258398099146,-0.1530563136985699,-0.0995961004211315,-0.2070993083545205,-0.0371270044984866,-0.1580395599543861,-0.2617359756209704,-0.3338011178413422,0.0950037915205654,0.098947136639265,0.0243091254881625,0.0698588126539041,0.0955415868681985,0.001243624281202,-0.0123162451890374,0.0036856342800452,-0.1645924680039678,-0.003081591707736,-0.0070133051176162,-0.0572464024473163,0.0177909681621506,0.0752417308058694,0.0799051462422533,0.0434944963516553,0.0454267977313042,0.100422603233842,0.0418891538210929,-0.1010824153354946,0.0073509910227381,-0.0420301053395466,-0.1097922357432123,-0.0777485273997106,-0.1289225280736435,-0.065477816445732,-0.0182333594498816,0.050985085155988,-0.0031819059660996,-0.1421646082923382,-0.0667681134750075,-6.444234,6.3676333,1,0,4,4,6,1,8,10,12,11,10,8,1,13,1,3,0,5,2,2,0,5,5,5,5,5,5,5,2,0,18,18,0,0,5,5,5,5,5,2,2,2,0,15,15,15,15,15
DB00553,1.3006883936184064,-2.714476453592624,-0.6770411256701686,0.0952658607057303,0.5281283180317063,0.7132927584363379,-0.1672612585324568,0.2375849172119495,0.0032816728927904,0.13226307299918,-0.2759499801057781,-0.0548031616584511,-0.3787369011764274,-0.1733433264295377,0.0988404297580162,-0.0295083966696332,0.0180827168257586,-0.0288729453791481,-0.0973700418694586,-0.078460986661851,0.0910147853383727,-0.336330852843432,-0.0058290977230926,0.0241061985946041,-0.147556366762524,-0.0669586324301109,-0.1561762511424602,0.1059418497375747,-0.10031683379135,-0.1037958893465623,-0.0357863152279383,0.082036568249967,-0.161021289557413,0.056284252041913,-0.1919680110646963,-0.240625392195216,0.1277870211825404,-0.011034423270952,-0.0461453876197221,0.0504537742655754,0.0869246945003151,-0.0455026018190182,-0.0746504987505168,0.0106911363041593,-0.0254503518416603,0.0031107164730578,-0.0178218817946389,0.167943145053904,0.0167971298174008,-0.0932107746382925,16.029678,-33.719482,2,4,2,3,2,7,7,4,7,6,1,3,4,16,3,2,1,1,1,0,2,0,8,8,8,8,8,8,8,8,8,8,1,1,1,0,3,3,3,3,1,0,6,6,6,6,6,6
DB04876,1.236394413156661,2.777333192229929,-1.6942609085151012,-1.4088789484259394,-0.1881255082702198,0.3035095370662553,0.4288454723091152,-0.3063197617661229,0.110598947239795,0.0649191432558352,0.2548984018763232,-0.2972274345427657,0.436261046750195,-0.3838208947140562,-0.0064478504225492,-0.076388180990822,0.0222025420089746,-0.3261348668874076,0.1654090943779123,-0.0029558040873189,0.2076238997444065,0.3317571867416027,0.0227770806048771,0.0021294975082963,0.0516599779138287,0.1987216364190122,-0.0851884043852811,0.1351041215450968,-0.1174986004044267,-0.0583129685584643,0.0385498213924077,0.0375309111034165,0.016027845893146,0.0207168202650834,0.1179527856879765,-0.0307172360799631,0.0959368592963025,-0.0261435447889331,-0.0375137301307298,-0.0218022840826246,0.0017889293745252,0.0233133267923102,0.1299190133245806,-0.0287331251255934,0.0762722181664818,0.0105485363468743,0.0557061506861445,0.0183077883796373,-0.0226238747066354,0.1300121179805123,-10.860225,41.85812,3,3,5,0,3,5,5,3,1,12,0,6,8,2,12,5,0,5,2,2,0,9,9,9,9,9,9,9,9,9,9,9,0,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12
